G,P,N,A
5110,1197,743,1929
5110,1198,743,1929
5110,1193,744,1929
5110,1193,744,1934
5110,1194,743,1934
5110,1194,743,1934
5110,1195,744,1939
5110,1196,744,1939
5110,1196,745,1944
5110,1197,745,1949
5110,1198,743,1949
5110,1199,743,1954
5110,1199,740,1954
5110,1200,740,1959
5110,1200,741,1959
5110,1205,741,1964
5110,1200,743,1964
5110,1201,743,1964
5110,1201,743,1964
5110,1202,743,1969
5110,1203,742,1969
5110,1203,742,1974
5110,1204,743,1979
5110,1204,743,1984
5110,1205,744,1984
5110,1200,744,1989
5110,1201,743,1989
5110,1206,743,1989
5110,1206,740,1994
5110,1206,740,1994
5110,1206,740,1999
5110,1206,740,1999
5110,1202,742,2004
5110,1208,742,2004
5110,1208,744,2004
5110,1209,744,2004
5110,1210,742,2009
5110,1211,742,2014
5110,1211,743,2014
5110,1212,743,2014
5110,1212,744,2019
5110,1212,744,2019
5110,1213,743,2014
5110,1213,743,2019
5110,1213,740,2024
5110,1214,740,2029
5110,1214,740,2029
5110,1215,740,2034
5110,1216,742,2039
5110,1216,742,2039
5110,1217,744,2044
5110,1218,744,2044
5110,1218,742,2049
5110,1219,742,2054
5110,1219,743,2059
5110,1220,743,2064
5110,1220,743,2064
5110,1221,743,2069
5110,1221,743,2069
5110,1222,743,2069
5110,1222,740,2069
5110,1223,740,2069
5110,1224,739,2074
5110,1225,739,2074
5110,1226,741,2074
5110,1226,741,2079
5110,1227,742,2079
5110,1227,742,2084
5110,1228,741,2084
5110,1228,741,2089
5110,1224,742,2089
5110,1229,742,2094
5110,1225,743,2094
5110,1230,743,2099
5110,1231,743,2104
5110,1232,743,2109
5110,1233,740,2114
5110,1233,740,2119
5110,1234,739,2119
5110,1234,739,2124
5110,1235,741,2124
5110,1235,741,2124
5110,1236,743,2124
5110,1236,743,2124
5110,1236,741,2124
5110,1237,741,2124
5110,1237,742,2129
5110,1238,742,2134
5110,1239,743,2134
5110,1239,743,2134
5110,1240,743,2139
5110,1241,743,2139
5110,1241,740,2144
5110,1242,740,2149
5110,1242,739,2149
5110,1243,739,2154
5110,1243,740,2154
5110,1244,740,2159
5110,1244,742,2159
5110,1245,742,2159
5110,1246,741,2164
5110,1246,741,2164
5110,1247,741,2169
5110,1248,741,2169
5110,1244,743,2174
5110,1244,743,2174
5110,1249,742,2179
5110,1250,742,2179
5110,1250,739,2184
5110,1250,739,2189
5110,1251,738,2189
5110,1251,738,2194
5110,1252,739,2194
5110,1252,739,2194
5110,1253,742,2199
5110,1254,742,2199
5110,1254,742,2204
5110,1250,742,2204
5110,1255,742,2209
5110,1256,742,2214
5110,1256,743,2214
5110,1257,743,2219
5110,1257,744,2219
5110,1257,744,2224
5110,1258,741,2229
5110,1258,741,2229
5110,1259,739,2234
5110,1260,739,2234
5110,1260,740,2234
5110,1261,740,2239
5110,1261,743,2239
5110,1262,743,2239
5110,1263,742,2239
5110,1074,744,1364
5110,1069,745,1364
5110,1069,745,1369
5110,1069,746,1369
5110,1075,746,1374
5110,1075,743,1374
5110,1075,743,1374
5110,1076,742,1379
5110,1076,742,1384
5110,1077,744,1389
5110,1077,744,1389
5110,1078,746,1394
5110,1078,746,1394
5110,1079,746,1394
5110,1079,746,1399
5110,1080,745,1399
5110,1080,745,1399
5110,1075,746,1399
5110,1081,746,1404
5110,1081,746,1409
5110,1077,746,1409
5110,1082,743,1414
5110,1083,743,1414
5110,1083,741,1414
5110,1084,741,1414
5110,1085,742,1419
5110,1085,742,1424
5110,1086,744,1424
5110,1086,744,1424
5110,1086,744,1429
5110,1086,744,1429
5110,1087,743,1434
5110,1087,743,1434
5110,1088,745,1439
5110,1088,745,1439
5110,1089,745,1444
5110,1089,745,1444
5110,1090,743,1444
5110,1091,743,1449
5110,1091,741,1449
5110,1092,741,1454
5110,1092,742,1454
5110,1093,742,1454
5110,1093,744,1459
5110,1093,744,1459
5110,1094,745,1459
5110,1094,745,1464
5110,1095,743,1469
5110,1095,743,1474
5110,1096,745,1474
5110,1096,745,1479
5110,1097,746,1479
5110,1097,746,1484
5110,1098,744,1484
5110,1098,744,1484
5110,1099,741,1489
5110,1099,741,1489
5110,1095,742,1489
5110,1095,742,1489
5110,1096,745,1494
5110,1096,745,1494
5110,1092,745,1499
5110,1102,745,1504
5110,1108,744,1504
5110,1114,744,1504
5110,1114,746,1504
5110,1105,746,1509
5110,1106,746,1509
5110,1106,746,1504
5110,1107,744,1504
5110,1102,744,1509
5110,1103,741,1514
5110,1108,741,1519
5110,1104,742,1519
5110,1109,742,1524
5110,1110,744,1524
5110,1110,744,1529
5110,1111,745,1534
5110,1112,745,1534
5110,1112,744,1534
5110,1113,744,1539
5110,1113,745,1539
5110,1114,745,1539
5110,1114,746,1539
5110,1114,746,1544
5110,1114,743,1544
5110,1115,743,1549
5110,1115,741,1554
5110,1115,741,1559
5110,1115,742,1559
5110,1116,742,1564
5110,1116,744,1569
5110,1117,744,1569
5110,1117,745,1574
5110,1118,745,1574
5110,1118,743,1574
5110,1119,743,1574
5110,1119,744,1579
5110,1119,744,1579
5110,1120,745,1584
5110,1120,745,1584
5110,1120,743,1589
5110,1121,743,1594
5110,1121,740,1594
5110,1122,740,1594
5110,1123,741,1594
5110,1123,741,1594
5110,1124,743,1599
5110,1125,743,1599
5110,1125,744,1604
5110,1126,744,1604
5110,1126,743,1604
5110,1127,743,1609
5110,1127,744,1614
5110,1128,744,1614
5110,1128,744,1619
5110,1129,744,1619
5110,1130,743,1624
5110,1130,743,1624
5110,1131,740,1624
5110,1132,740,1624
5110,1132,740,1624
5110,1133,740,1629
5110,1133,743,1634
5110,1133,743,1634
5110,1134,744,1639
5110,1134,744,1639
5110,1134,743,1639
5110,1134,743,1644
5110,1135,744,1644
5110,1135,744,1649
5110,1136,744,1649
5110,1136,744,1654
5110,1137,744,1654
5110,1137,744,1659
5110,1133,741,1659
5110,1133,741,1664
5110,1133,742,1664
5110,1139,742,1669
5110,1139,742,1674
5110,1139,742,1674
5110,1139,745,1679
5110,1139,745,1679
5110,1140,744,1679
5110,1140,744,1679
5110,1141,744,1684
5110,1142,744,1684
5110,1142,746,1684
5110,1143,746,1689
5110,1143,744,1689
5110,1144,744,1689
5110,1144,740,1694
5110,1144,740,1699
5110,1145,740,1699
5110,1145,740,1704
5110,1145,741,1704
5110,1146,741,1704
5110,1146,743,1709
5110,1147,743,1714
5110,1148,742,1714
5110,1149,742,1714
5110,1149,743,1714
5110,1150,743,1714
5110,1151,744,1714
5110,1151,744,1724
5110,1152,744,1724
5110,1147,744,1724
5110,1147,741,1729
5110,1148,741,1734
5110,1148,740,1734
5110,1154,740,1739
5110,1154,742,1739
5110,1155,742,1744
5110,1155,744,1749
5110,1156,744,1749
5110,1157,743,1754
5110,1157,743,1754
5110,1157,743,1754
5110,1158,743,1759
5110,1158,745,1759
5110,1158,745,1759
5110,1158,744,1764
5110,1159,744,1764
5110,1159,741,1769
5110,1165,741,1769
5110,1165,740,1774
5110,1166,740,1769
5110,1167,741,1774
5110,1162,741,1774
5110,1168,744,1779
5110,1164,744,1784
5110,1164,743,1784
5110,1164,743,1789
5110,1164,743,1789
5110,1165,743,1794
5110,1165,745,1794
5110,1165,745,1799
5110,1161,744,1804
5110,1166,744,1799
5110,1167,740,1804
5110,1168,740,1809
5110,1168,739,1809
5110,1169,739,1814
5110,1169,740,1814
5110,1170,740,1814
5110,1170,743,1819
5110,1171,743,1819
5110,1171,742,1824
5110,1171,742,1829
5110,1171,742,1829
5110,1172,742,1829
5110,1172,743,1834
5110,1168,743,1839
5110,1169,743,1839
5110,1175,743,1839
5110,1175,741,1839
5110,1171,741,1839
5110,1171,740,1844
5110,1177,740,1844
5110,1177,741,1849
5110,1178,741,1849
5110,1178,743,1854
5110,1178,743,1859
5110,1178,743,1859
5110,1179,743,1864
5110,1179,743,1864
5110,1180,743,1864
5110,1181,744,1869
5110,1182,744,1869
5110,1182,744,1874
5110,1183,744,1874
5110,1183,742,1879
5110,1184,742,1884
5110,1184,740,1884
5110,1185,740,1889
5110,1185,741,1894
5110,1185,741,1889
5110,1186,744,1889
5110,1187,744,1894
5110,1187,744,1894
5110,1188,744,1894
5110,1189,743,1899
5110,1189,743,1899
5110,1190,745,1904
5110,1190,745,1904
5110,1191,745,1909
5110,1191,745,1909
5110,1191,742,1914
5110,1192,742,1914
5110,1192,740,1919
5110,1192,740,1924
5110,1193,741,1924
5110,1194,741,1924
5110,1194,743,1929
5110,1195,743,1929
5110,1196,743,1934
5110,1196,743,1939
5110,1197,743,1939
5110,1197,743,1939
5110,1198,744,1944
5110,1198,744,1944
5110,1198,744,1944
5110,1198,744,1944
5110,1199,742,1949
5110,1199,742,1949
5110,1200,740,1954
5110,1200,740,1954
5110,1201,741,1959
5110,1207,741,1954
5110,1207,744,1959
5110,1208,744,1964
5110,1203,745,1969
5110,1204,745,1974
5110,1209,744,1974
5110,1209,744,1979
5110,1205,745,1984
5110,1205,745,1989
5110,1205,745,1989
5110,1206,745,1989
5110,1206,743,1989
5110,1212,743,1994
5110,1212,741,1999
5110,1213,741,1999
5110,1208,742,2004
5110,1209,742,2009
5110,1209,744,2004
5110,1209,744,2004
5110,1210,745,2009
5110,1205,745,2014
5110,1206,744,2014
5110,1206,744,2014
5110,1207,745,2014
5110,1207,745,2014
5110,1213,746,2019
5110,1213,746,2019
5110,1214,743,2024
5110,1215,743,2024
5110,1215,741,2029
5110,1216,741,2034
5110,1216,742,2039
5110,1217,742,2039
5110,1212,743,2039
5110,1212,743,2044
5110,1213,744,2044
5110,1213,744,2044
5110,1219,743,2044
5110,1219,743,2049
5110,1220,744,2044
5110,1221,744,2044
5110,1222,745,2044
5110,1217,745,2049
5110,1223,743,2049
5110,1224,743,2059
5110,1224,740,2064
5110,1225,740,2069
5110,1225,741,2074
5110,1226,741,2074
5110,1226,743,2079
5110,1226,743,2079
5110,1227,744,2079
5110,1228,744,2084
5110,1228,743,2084
5110,1229,743,2089
5110,1230,744,2089
5110,1230,744,2094
5110,1231,744,2094
5110,1232,744,2099
5110,1232,742,2099
5110,1227,742,2099
5110,1228,740,2104
5110,1233,740,2104
5110,1234,740,2109
5110,1234,740,2114
5110,1235,742,2119
5110,1235,742,2119
5110,1241,743,2124
5110,1242,743,2124
5110,1243,742,2124
5110,1243,742,2129
5110,1244,743,2129
5110,1244,743,2134
5110,1244,743,2134
5110,1240,743,2139
5110,1240,741,2139
5110,1241,741,2144
5110,1241,739,2144
5110,1242,739,2149
5110,1242,740,2149
5110,1243,740,2149
5110,1244,740,2154
5110,1244,740,2154
5110,1245,743,2159
5110,1245,743,2159
5110,1245,742,2159
5110,1246,742,2164
5110,1246,742,2164
5110,1246,742,2169
5110,1247,743,2174
5110,1247,743,2179
5110,1248,743,2179
5110,1248,743,2179
5110,1249,740,2184
5110,1249,740,2184
5110,1250,740,2189
5110,1250,740,2194
5110,1251,742,2194
5110,1251,742,2194
5110,1252,743,2199
5110,1252,743,2199
5110,1253,742,2199
5110,1253,742,2199
5110,1253,743,2204
5110,1254,743,2204
5110,1254,743,2209
5110,1255,743,2214
5110,1256,743,2219
5110,1256,743,2224
5110,1257,740,2229
5110,1258,740,2229
5110,1258,740,2229
5110,1259,740,2229
5110,1259,741,2234
5110,1260,741,2234
5110,1260,743,2234
5110,1261,743,2234
5110,1261,742,2234
5110,1262,742,2239
5110,1268,742,2239
5110,1074,744,1364
5110,1075,743,1364
5110,1075,740,1364
5110,1076,740,1369
5110,1076,739,1369
5110,1076,739,1374
5110,1077,741,1379
5110,1077,741,1379
5110,1077,743,1384
5110,1078,743,1384
5110,1078,742,1389
5110,1079,742,1389
5110,1079,742,1394
5110,1079,742,1394
5110,1080,744,1394
5110,1080,744,1399
5110,1081,743,1399
5110,1081,743,1399
5110,1082,741,1404
5110,1082,741,1409
5110,1083,741,1409
5110,1083,741,1409
5110,1084,742,1409
5110,1084,742,1414
5110,1085,744,1419
5110,1085,744,1424
5110,1086,743,1424
5110,1086,743,1429
5110,1087,743,1429
5110,1087,743,1429
5110,1088,744,1429
5110,1088,744,1434
5110,1088,744,1439
5110,1089,744,1439
5110,1089,741,1444
5110,1090,741,1444
5110,1090,740,1444
5110,1091,740,1449
5110,1091,741,1449
5110,1092,741,1454
5110,1092,744,1454
5110,1092,744,1454
5110,1093,743,1459
5110,1093,743,1459
5110,1093,743,1459
5110,1094,743,1464
5110,1094,745,1464
5110,1094,745,1469
5110,1095,744,1469
5110,1095,744,1469
5110,1096,741,1474
5110,1097,741,1479
5110,1097,740,1479
5110,1098,740,1479
5110,1098,742,1484
5110,1099,742,1484
5110,1099,744,1489
5110,1099,744,1494
5110,1099,743,1494
5110,1100,743,1494
5110,1100,743,1499
5110,1101,743,1499
5110,1101,745,1499
5110,1102,745,1504
5110,1103,745,1509
5110,1103,745,1509
5110,1104,743,1509
5110,1104,743,1514
5110,1105,742,1514
5110,1110,742,1514
5110,1111,743,1519
5110,1111,743,1519
5110,1116,745,1524
5110,1107,745,1524
5110,1107,745,1529
5110,1108,745,1529
5110,1109,744,1534
5110,1109,744,1534
5110,1110,746,1539
5110,1111,746,1539
5110,1111,745,1539
5110,1111,745,1544
5110,1112,743,1544
5110,1112,743,1544
5110,1112,742,1549
5110,1112,742,1549
5110,1113,742,1549
5110,1113,742,1549
5110,1113,744,1554
5110,1114,744,1559
5110,1115,744,1559
5110,1115,744,1564
5110,1116,743,1564
5110,1111,743,1564
5110,1111,745,1569
5110,1112,745,1574
5110,1112,745,1574
5110,1112,745,1574
5110,1113,743,1579
5110,1118,743,1579
5110,1113,741,1584
5110,1114,741,1584
5110,1119,743,1584
5110,1120,743,1589
5110,1121,745,1594
5110,1121,745,1594
5110,1122,745,1599
5110,1122,745,1599
5110,1123,744,1599
5110,1123,744,1604
5110,1123,745,1604
5110,1124,745,1604
5110,1124,746,1609
5110,1120,746,1609
5110,1120,743,1614
5110,1125,743,1614
5110,1121,741,1619
5110,1126,741,1624
5110,1127,742,1624
5110,1128,742,1624
5110,1123,745,1629
5110,1123,745,1629
5110,1124,746,1629
5110,1124,746,1634
5110,1130,743,1634
5110,1125,743,1639
5110,1130,745,1639
5110,1131,745,1644
5110,1131,745,1644
5110,1131,745,1644
5110,1132,744,1649
5110,1133,744,1654
5110,1133,741,1654
5110,1134,741,1659
5110,1135,741,1659
5110,1135,741,1659
5110,1136,744,1664
5110,1137,744,1664
5110,1137,745,1664
5110,1138,745,1669
5110,1138,743,1674
5110,1139,743,1674
5110,1139,744,1674
5110,1140,744,1679
5110,1140,745,1679
5110,1141,745,1684
5110,1142,743,1684
5110,1143,743,1684
5110,1143,740,1689
5110,1144,740,1689
5110,1144,741,1689
5110,1145,741,1694
5110,1145,744,1694
5110,1145,744,1699
5110,1146,744,1704
5110,1146,744,1704
5110,1146,743,1704
5110,1147,743,1709
5110,1147,744,1709
5110,1148,744,1709
5110,1149,745,1714
5110,1149,745,1719
5110,1150,743,1724
5110,1151,743,1724
5110,1151,739,1724
5110,1152,739,1714
5110,1152,740,1719
5110,1153,740,1729
5110,1154,742,1729
5110,1154,742,1734
5110,1155,743,1734
5110,1150,743,1739
5110,1151,742,1744
5110,1152,742,1749
5110,1157,743,1749
5110,1158,743,1754
5110,1158,744,1754
5110,1159,744,1754
5110,1159,742,1754
5110,1160,742,1759
5110,1160,740,1759
5110,1160,740,1764
5110,1155,740,1769
5110,1156,740,1774
5110,1156,742,1774
5110,1162,742,1779
5110,1163,744,1779
5110,1158,744,1779
5110,1159,742,1779
5110,1159,742,1784
5110,1160,743,1784
5110,1165,743,1779
5110,1166,744,1784
5110,1166,744,1789
5110,1166,743,1794
5110,1167,743,1799
5110,1167,740,1799
5110,1168,740,1804
5110,1168,740,1804
5110,1169,740,1804
5110,1169,742,1809
5110,1170,742,1809
5110,1171,743,1814
5110,1171,743,1819
5110,1172,742,1819
5110,1172,742,1824
5110,1167,743,1829
5110,1167,743,1829
5110,1172,743,1829
5110,1173,743,1834
5110,1173,743,1834
5110,1174,743,1834
5110,1179,741,1834
5110,1175,741,1834
5110,1176,741,1834
5110,1171,741,1834
5110,1172,743,1839
5110,1168,743,1844
5110,1168,745,1844
5110,1174,745,1844
5110,1174,743,1849
5110,1179,743,1849
5110,1180,743,1854
5110,1180,743,1859
5110,1181,744,1859
5110,1187,744,1859
5110,1182,743,1864
5110,1183,743,1864
5110,1184,740,1864
5110,1185,740,1869
5110,1185,740,1869
5110,1186,740,1874
5110,1186,742,1874
5110,1186,742,1879
5110,1187,744,1884
5110,1187,744,1884
5110,1187,743,1889
5110,1188,743,1889
5110,1188,743,1899
5110,1189,743,1899
5110,1189,745,1904
5110,1190,745,1904
5110,1191,743,1909
5110,1191,743,1904
5110,1192,740,1909
5110,1192,740,1909
5110,1193,740,1909
5110,1193,740,1909
5110,1193,741,1909
5110,1194,741,1914
5110,1194,743,1914
5110,1195,743,1919
5110,1195,742,1919
5110,1196,742,1924
5110,1197,742,1929
5110,1198,742,1929
5110,1198,744,1934
5110,1199,744,1939
5110,1194,743,1939
5110,1185,743,1944
5110,1185,741,1949
5110,1185,741,1949
5110,1186,740,1949
5110,1191,740,1949
5110,1197,742,1949
5110,1197,742,1954
5110,1203,744,1954
5110,1204,744,1959
5110,1205,742,1964
5110,1205,742,1964
5110,1206,742,1964
5110,1206,742,1969
5110,1207,744,1964
5110,1207,744,1969
5110,1208,743,1969
5110,1208,743,1969
5110,1209,741,1974
5110,1209,741,1979
5110,1210,740,1984
5110,1210,740,1979
5110,1211,742,1984
5110,1211,742,1989
5110,1212,744,1994
5110,1212,744,1994
5110,1213,742,1999
5110,1213,742,1999
5110,1213,742,2004
5110,1214,742,2004
5110,1214,744,2009
5110,1214,744,2014
5110,1215,744,2014
5110,1215,744,2014
5110,1211,741,2019
5110,1212,741,2019
5110,1212,740,2019
5110,1213,740,2024
5110,1213,742,2029
5110,1214,742,2034
5110,1214,744,2034
5110,1215,744,2034
5110,1215,743,2039
5110,1216,743,2039
5110,1216,743,2039
5110,1217,743,2044
5110,1222,745,2049
5110,1223,745,2054
5110,1223,745,2054
5110,1224,745,2054
5110,1225,742,2054
5110,1225,742,2054
5110,1226,740,2059
5110,1226,740,2059
5110,1227,742,2059
5110,1227,742,2064
5110,1228,744,2069
5110,1228,744,2074
5110,1228,743,2074
5110,1229,743,2079
5110,1229,743,2079
5110,1235,743,2079
5110,1235,744,2084
5110,1231,744,2084
5110,1232,744,2089
5110,1232,744,2094
5110,1233,741,2094
5110,1233,741,2099
5110,1234,739,2099
5110,1234,739,2099
5110,1234,740,2104
5110,1234,740,2104
5110,1230,743,2104
5110,1230,743,2109
5110,1235,743,2114
5110,1236,743,2114
5110,1237,742,2119
5110,1237,742,2119
5110,1238,743,2124
5110,1238,743,2124
5110,1239,744,2124
5110,1239,744,2129
5110,1239,742,2129
5110,1240,742,2134
5110,1240,740,2139
5110,1241,740,2139
5110,1241,741,2144
5110,1242,741,2144
5110,1243,743,2144
5110,1244,743,2149
5110,1244,744,2149
5110,1240,744,2154
5110,1241,742,2154
5110,1241,742,2159
5110,1242,743,2159
5110,1242,743,2164
5110,1248,744,2164
5110,1248,744,2169
5110,1249,743,2169
5110,1249,743,2174
5110,1250,740,2184
5110,1251,740,2184
5110,1256,742,2184
5110,1252,742,2184
5110,1252,745,2189
5110,1253,745,2194
5110,1253,745,2194
5110,1253,745,2194
5110,1254,743,2194
5110,1254,743,2199
5110,1254,743,2199
5110,1254,743,2204
5110,1255,744,2209
5110,1255,744,2214
5110,1251,742,2219
5110,1256,742,2219
5110,1257,739,2219
5110,1258,739,2219
5110,1258,740,2224
5110,1259,740,2224
5110,1259,743,2229
5110,1259,743,2229
5110,1260,744,2229
5110,1260,744,2229
5110,1260,742,2234
5110,1261,742,2234
5110,1261,743,2234
5110,1262,743,2239
5110,1263,744,2239
5110,1077,743,1364
5110,1077,744,1364
5110,1078,744,1364
5110,1078,745,1369
5110,1078,745,1369
5110,1079,745,1374
5110,1079,745,1384
5110,1080,742,1384
5110,1080,742,1394
5110,1081,741,1389
5110,1081,741,1394
5110,1082,742,1394
5110,1082,742,1394
5110,1083,744,1394
5110,1083,744,1394
5110,1083,742,1399
5110,1083,742,1399
5110,1083,743,1399
5110,1084,743,1404
5110,1084,744,1409
5110,1084,744,1409
5110,1085,744,1409
5110,1085,744,1414
5110,1086,740,1414
5110,1086,740,1419
5110,1087,740,1419
5110,1087,740,1424
5110,1088,742,1424
5110,1088,742,1429
5110,1089,745,1429
5110,1089,745,1434
5110,1089,743,1434
5110,1089,743,1434
5110,1085,744,1439
5110,1090,744,1439
5110,1091,747,1439
5110,1091,747,1439
5110,1092,746,1439
5110,1092,746,1444
5110,1093,742,1449
5110,1093,742,1454
5110,1094,742,1454
5110,1094,742,1454
5110,1094,743,1459
5110,1095,743,1459
5110,1095,744,1459
5110,1095,744,1464
5110,1095,742,1469
5110,1096,742,1469
5110,1096,743,1474
5110,1097,743,1474
5110,1097,744,1474
5110,1098,744,1479
5110,1098,744,1479
5110,1099,744,1479
5110,1099,740,1484
5110,1100,740,1489
5110,1100,739,1489
5110,1100,739,1494
5110,1101,741,1494
5110,1101,741,1494
5110,1096,744,1499
5110,1097,744,1504
5110,1097,743,1504
5110,1098,743,1504
5110,1103,743,1509
5110,1099,743,1509
5110,1100,745,1514
5110,1100,745,1514
5110,1106,745,1519
